Valid Driver's License;A driver's license that is currently valid.;phase
Organization Unit;A component of an organization.;subkind
Website Ownership;The state of owning a website.;relator
Driver's License;A legal document permitting a person to drive.;kind
Deceased Person;A person who is no longer alive.;phase
Transferred Car;A car that has been transferred from one owner to another.;phase
Repair Appointment;A scheduled appointment for vehicle repairs.;kind
Website;A collection of web pages accessible on the internet.;kind
Active Car Rental Agreement;A car rental agreement that is currently in effect.;phase
Car Scheduled for Maintenance;A car that has a future appointment for maintenance.;phase
Employee;A person employed for wages or salary.;role
Corporate Customer;A company or organization that purchases goods or services.;role
Car Ownership;The state of being the legal owner of a car.;relator
Insurance;A means of financial protection against loss or damage.;kind
Functional Car;A car that is in working order.;phase
Junior Employee;An employee occupying a low-ranking position within an organization.;subkind
Passenger Car;A car designed for carrying passengers.;subkind
Car Scheduled for Repair;A car that has a future appointment for repairs.;phase
Car Returned with Damage;A car that has been returned from a rental with new damage.;phase
Customer;A person or organization that buys goods or services.;role
Trainee;A person undergoing training for a particular job or skill.;role
Infant;A very young child.;phase
Insurable Item;An item that can be covered by insurance.;role
Branch;A division of a company or organization.;subkind
Rental Insurance;A type of insurance that covers rented items.;subkind
Service Depot;A place where vehicles are repaired or maintained.;kind
Transfer Agreement;An agreement outlining the terms of a transfer.;kind
Offline Website;A website that is not accessible on the internet.;phase
Receiver Branch;A branch that receives something, like a transferred car.;role
Employment Contract;A legally binding agreement between an employer and employee.;kind
Woman;An adult female human being.;subkind
Parent;A person who has a child.;role
Extented Car Rental Agreement;A car rental agreement that has been extended beyond its original end date.;phase
Closed Car Rental Agreement;A car rental agreement that has been completed.;phase
Car Rental Agreement;A legal document outlining the terms of a car rental.;kind
Marriage;The legally or formally recognized union of two people as partners in a relationship.;relator
Spouse;A person's husband or wife.;role
Car Production;The manufacturing process of cars.;relator
Sender Branch;A branch that sends something, like a transferred car.;role
Online Website;A website that is accessible on the internet.;phase
Insurance Company;A company that provides insurance.;subkind
Car Needing Maintenance;A car that requires maintenance.;phase
Legal Parenthood;The state of being a legal parent.;relator
Car Manufacturer;A company that manufactures cars.;subkind
Teenage;A person in their teens (ages 13-19).;phase
Man;An adult male human being.;subkind
Car Rental Agreement Closed With Damage;A car rental agreement that has been completed, with damage noted at closure.;phase
Licensing Authority;A governmental body that issues licenses.;subkind
Child;A young human being below the age of puberty.;phase
Insured Driver;A driver who is covered by insurance.;role
Adult;A person who is fully grown or developed.;phase
name;description;inferred_stereotype
Proposition;A statement that expresses a judgment or opinion.;kind
Requirement;A condition or capability needed by a user to solve a problem or achieve an objective.;kind
Intentional Moment;A specific point in time where an intention is held by an agent.;event
Document;A written, printed, or electronic text that provides information.;kind
Situation;"A set of circumstances in which one finds oneself; a state of affairs.";situation
Object;A material thing that can be seen and touched.;category
Stakeholder Intention;A goal or desired outcome held by a stakeholder.;kind
Event;An occurrence that happens at a time and location.;event
Requirement Document;A document that specifies the requirements for a system or product.;subkind
Function;A specific activity or purpose of a system, product, or component.;kind
Non-Functional Requirement;A requirement that specifies criteria that can be used to judge the operation of a system, rather than specific behaviors.;subkind
Function Universal;A general concept of a function, independent of any specific domain.;category
Task;A piece of work to be done or undertaken.;kind
Quality Characteristic;A feature or attribute of a system, product, or component that relates to its quality.;kind
Product Quality Requirement;A requirement that specifies a quality characteristic of a product.;subkind
Functional Requirement;A requirement that specifies a function that a system or system component must be able to perform.;subkind
Program Specification;A document that describes the requirements and design of a computer program.;subkind
Simple Artifact;An artifact that is not composed of other artifacts.;subkind
Requirements;A statement that identifies a product or processes operational, functional or design characteristic or constraint which is documented in a manageable form.;kind
Loaded Program Copy;A copy of a program that is loaded into memory and ready for execution.;subkind
Stakeholder;An individual, team, or organization with interests in, or concerns relative to, a system.;role
Observable State;A state of a system or component that can be observed or measured.;kind
Disposition;A person's inherent qualities of mind and character.;quality
Composite Artifact;An artifact that is composed of other artifacts.;subkind
Requirements Engineer;A person who specializes in eliciting, analyzing, documenting, and managing requirements.;role
Program;A set of instructions that a computer can execute.;kind
Goal;A desired result that a person or system plans and commits to achieve.;kind
Action Universal (Plan);A planned course of action intended to achieve a specific result.;kind
Assumption;Something that is accepted as true or as certain to happen, without proof.;kind
Controller;A person or thing that directs or regulates something.;role
FUnctional Requirement;A requirement that specifies a function that a system or system component must be able to perform.;subkind
Machine;An apparatus using mechanical power and having several parts, each with a definite function and together performing a particular task.;kind
Requirements Stakeholder;An individual or organization that has a vested interest in the outcome of a requirements engineering process.;role
Information Item;A specific piece of information.;kind
Mental Moment;A specific point in time where a mental state is held by an agent.;event
Stakeholder Belief;Something that a stakeholder accepts as true or real.;kind
Software Item;A component of a software system.;kind
Porgram Copy Execution;The act of running a copy of a program.;event
Softgoal;A goal that is not clearly defined or measurable.;subkind
Software Function Universal;A general concept of a software function, independent of any specific domain.;category
Atomic Task;A task that cannot be broken down into smaller subtasks.;subkind
Quality Universal;A general concept of quality, independent of any specific domain.;category
Artifact;An object made by a human being, typically one of cultural or historical interest.;kind
Agent;A person or thing that acts or has the power to act.;category
Intention;"A thing intended; an aim or plan.";kind
Complex Task;A task that can be broken down into smaller subtasks.;subkind
Belief;An acceptance that something exists or is true, especially one without proof.;kind
Hardgoal;A goal that is clearly defined and measurable.;subkind
Software Function;A specific activity or purpose of a software system or component.;subkind
Requirement Artifact;An artifact that represents a requirement.;subkind
Non-functional Requirement;A requirement that specifies criteria that can be used to judge the operation of a system, rather than specific behaviors.;subkind
name;description;inferred_stereotype
Goal;A desired state or outcome that a program or system aims to achieve.;kind
SubSystem;A smaller, self-contained system that is part of a larger system.;subkind
System Element;A component or part of a system.;role
Business Requirement;A high-level objective or need of a business.;kind
Artifact;A document or other tangible output produced during the software development process.;kind
Stakeholder Requirement;A specific need or expectation of a stakeholder in relation to a system or program.;kind
Business Requirements Specification;A document that outlines the business requirements for a system or program.;kind
Organization;A group of people with a common purpose or goal.;kind
Normative Description;A description of how something should be, rather than how it actually is.;kind
System Component;A modular and identifiable part of a system.;role
Program Copy Execution;An instance of a program running on a computer system.;event
Agent;An entity that can act or cause actions.;category
Software System;A collection of software components organized to achieve a specific purpose.;kind
Program Specification;A detailed description of a program's functionality and behavior.;kind
Stakeholder Requirements Specification;A document that outlines the requirements of stakeholders for a system or program.;kind
System Requirements Specification;A document that defines the requirements for a system.;kind
System Requirement;A condition or capability needed by a stakeholder to solve a problem or achieve an objective.;kind
Machine Assumption;An assumption made about the capabilities or behavior of a machine.;kind
Hardware Equipment;Physical components of a computer system.;kind
External Business Regulations;Rules and regulations imposed on a business from external entities (e.g., government).;kind
Stakeholder;A person or group with an interest in a system or program.;role
Proposition;A statement that expresses a judgment or opinion.;kind
Event;An occurrence that happens at a particular time and location.;event
Disposition;A person's inherent qualities of mind and character.;category
Program;A set of instructions that a computer can execute.;kind
Machine;A device that performs a specific task, especially one that reduces human effort.;kind
(Internal) Business Rule;A specific, actionable directive that supports a business policy and governs the behavior of a business.;kind
Program Requirement;A condition or capability that must be met by a program.;kind
World Assumption;An assumption made about the state of the world or the environment in which a system operates.;kind
Business Constraint;A limitation or restriction that affects a business's operations or decisions.;kind
name;description;inferred_stereotype
Difficulty;A measure of the challenge presented by something.;quality
Lift Category;A classification of ski lifts.;subkind
Address;A location of a place, typically including street, city, and postal code.;stringNominalStructure
Hybrid Event;An event that combines both in-person and virtual elements.;subkind
Person;A human being.;kind
Organizer;A person or organization responsible for planning and coordinating an event.;role
Category;A general concept that classifies or groups things based on shared characteristics.;category
float;A data type representing a single-precision floating-point number.;datatype
Agent;Something that acts or has the capacity to act.;category
string;A data type representing a sequence of characters.;datatype
License Holder;An entity that holds a license.;role
Event Plan;A detailed outline or scheme for an event.;kind
Author;A person who creates or originates something, such as a book, article, or plan.;role
Target Audience;A specific group of people that something is aimed at.;collective
Snow Measurement;The measurement of snowfall.;quantity
Day of Week;One of the seven days in a week.;subkind
License Type;A classification of licenses.;subkind
Contributor;A person or entity that contributes something.;role
Time;The indefinite continued progress of existence and events in the past, present, and future.;category
Ski Slope Category;A classification of ski slopes.;subkind
Media Object Category;A classification of media objects.;subkind
Point;A precise location in space.;kind
Named Entity;An entity that has a name.;mixin
Published;The state of having been made public.;phase
Virtual Event;An event that takes place online.;subkind
Multi-Polygon;A geometric shape consisting of multiple polygons.;kind
Polygon;A plane figure with at least three straight sides and angles, and typically five or more.;kind
Image Object;A digital representation of an image.;subkind
Composite Event;An event that is made up of multiple smaller events.;subkind
Frequency;The rate at which something occurs over a particular period of time.;quality
Contact Point;A point of contact for communication or interaction.;role
Event Series Category;A classification of event series.;subkind
Permanently Closed;The state of being closed indefinitely.;phase
Multi Line String;A sequence of line segments.;kind
Organization;An organized group of people with a particular purpose.;kind
Area Owner;An entity that owns an area.;role
Publisher;A person or organization that publishes books, magazines, or newspapers.;role
Snowpark;An area of a ski resort with terrain features for freestyle skiing and snowboarding.;subkind
Mountain Area;An area of land that is mountainous.;subkind
Event Series;A group of related events that occur over a period of time.;kind
SimpleArea;A geographic area.;kind
Place;A particular position or point in space.;kind
Hours Specification;A specification of the hours of operation for something.;kind
boolean;A data type representing a truth value, typically true or false.;datatype
Time Interval;A period of time between two points in time.;kind
Closed;Not open for business or not allowing access.;phase
Media Object;A digital representation of some form of media, such as an image, audio, or video.;kind
Video Object;A digital representation of a video.;subkind
int;A data type representing an integer.;datatype
Trail;A path or track.;kind
Geometry;The branch of mathematics concerned with the properties and relations of points, lines, surfaces, solids, and higher dimensional analogs.;category
Venue;The place where something happens, especially an organized event.;kind
Line String;A sequence of points connected by straight line segments.;kind
Coordinate;Each of a group of numbers used to indicate the position of a point, line, or plane.;kind
Snowpark Category;A classification of snowparks.;subkind
Event Plan Category;A classification of event plans.;subkind
Lift;A mechanism for raising or lowering something.;kind
Feature;A distinctive attribute or aspect of something.;category
Time Instant;A point in time.;kind
Audio Object;A digital representation of audio.;subkind
In-Person Event;An event that takes place in a physical location.;subkind
Sponsor;An entity that provides financial or other support to an event.;role
Ski Slope;A slope designed or used for skiing.;kind
Snowpark Difficulty;A measure of the challenge presented by a snowpark.;quality
Geospatial Feature;A feature that has a geographic location.;mixin
US Difficulty;A difficulty rating specific to the United States.;subkind
Trail Category;A classification of trails.;subkind
Cancelled;The state of having been called off.;phase
EU Difficulty;A difficulty rating specific to the European Union.;subkind
Multi-Point;A set of points.;kind
Simple Event;A single, non-recurring event.;subkind
Mountain Area Category;A classification of mountain areas.;subkind
Operational;The state of being functional or in operation.;phase
Snow Type;A classification of snow.;subkind
Composite Area;An area that is made up of multiple smaller areas.;subkind
Snowpark Feature;A feature of a snowpark.;subkind
Range;The area of variation between upper and lower limits on a particular scale.;quality
name;description;inferred_stereotype
Student;A person enrolled in a course of study.;role
p non passed;;
t non passed;;
Credit non passed;;
ci non passed;;
Teacher;A person who teaches, especially in a school.;role
ci passed;;
Chapter(ki);A main division of a book.;kind
t passed;;
Course started;The point in time when a course begins.;situation
Course;A series of lessons or lectures on a particular subject.;kind
Exercise(ci);A task or activity assigned to someone as part of their studies.;kind
Project(p);An individual or collaborative enterprise that is carefully planned and designed to achieve a particular aim.;kind
p passed;;
ki non passed;;
Credit passed;;
Person;A human being regarded as an individual.;kind
ki passed;;
Test(t);A procedure intended to establish the quality, performance, or reliability of something.;kind
name;description;inferred_stereotype
MaterialClassification;A system for classifying materials based on their properties, composition, and other characteristics.;kind
BusStop;A designated place where buses stop for passengers to board or alight.;kind
LEEDCertified;A property or characteristic of something that has been certified under the LEED rating system.;quality
Material;The matter from which a thing is or can be made.;kind
MaterialResource;A material that can be used to create or manufacture something.;kind
Area;A region or part of a town, a country, or the world.;kind
Certification;The action or process of certifying something.;kind
LEEDGold;A level of certification under the LEED rating system.;subkind
Construction;The building or making of something, especially a large structure.;kind
Zone;An area or stretch of land having a particular characteristic, purpose, or use, or subject to particular restrictions.;subkind
CertificationArea;An area that is subject to or has been certified under a particular certification scheme.;subkind
BuildinCertified;A building that has been certified under a particular certification scheme.;role
IntegrativeProcess;A process that integrates different elements or aspects of something.;kind
Equipment;The necessary items for a particular purpose.;kind
Space;A continuous area or expanse which is free, available, or unoccupied.;kind
EnergyAtmosphere;The energy and atmosphere of a place or event.;kind
CityData;Data that pertains to a city.;kind
Score;A number of points, goals, or runs achieved in a game or by a team or an individual.;quantity
LocationTransportation;The transportation options available at a particular location.;kind
Floor;The lower surface of a room, on which one may walk.;kind
IndoorEnvironmentQuality;The quality of the environment inside a building, in terms of air quality, lighting, and other factors.;kind
WaterEfficiency;The efficient use of water resources.;kind
SustainableSite;A site that is designed and managed in a way that minimizes its impact on the environment.;kind
Geometry;The branch of mathematics concerned with the properties and relations of points, lines, surfaces, solids, and higher dimensional analogs.;kind
Park;A large public green area in a town, used for recreation.;kind
Certificate;An official document attesting to a fact.;kind
LEEDPlatinum;The highest level of certification under the LEED rating system.;subkind
LEEDSilver;A level of certification under the LEED rating system.;subkind
BikePath;A path or route that is designated for bicycles.;kind
name;description;inferred_stereotype;comment
Risk;The possibility of suffering harm or loss.;quality;
Value Assessor Participant;An entity that participates in the assessment of value.;roleMixin;
Experience Value Asc.;The ascription of value based on past experiences.;subkind;
Belief Type;A category of belief.;type;
Precondition Belief;A belief about the necessary conditions for something to occur.;subkind;
Pursuable Goal;A goal that can be pursued or attempted.;subkind;
Chosen Goal;A goal that has been selected or decided upon.;subkind;
Motivating Belief;A belief that motivates or drives an individual's actions.;subkind;
Value Subject participant;An entity that is the subject of a value judgment and actively participates in a related process.;roleMixin;
Intrinsic Moment Universal;A universal representing an intrinsic moment or aspect of experience.;category;
Goal Universal;A universal representing the concept of a goal.;category;
Value Subject;An entity that is the subject of a value judgment.;roleMixin;
Assessment Belief;A belief formed as a result of an assessment or evaluation.;subkind;
Executive Goal;A high-level goal that guides planning and execution.;subkind;
Means-end Belief;A belief about the relationship between means and ends.;subkind;
Participant;An entity that takes part in something.;roleMixin;
Value;The worth, importance, or usefulness of something.;quality;
Value Experience;The subjective experience of valuing something.;event;
Goal;An objective or desired outcome.;category;
Knowledge Intensive Activity;An activity that requires a significant amount of knowledge.;subkind;This could also potentially be 'roleMixin' if it refers to entities that perform such activities.
Decision;A choice made between two or more alternatives.;event;
Preference Belief;A belief about one's preferences.;subkind;
Value Assessor;An entity that assesses or evaluates value.;roleMixin;
Active Goal;A goal that is currently being pursued.;subkind;
Object Value Asc.;The ascription of value to a specific object.;subkind;
Value Object;An object that has or represents value.;roleMixin;
Belief;An acceptance that something is true or that something exists.;category;
Incompatibility Belief;A belief that two or more things are incompatible.;subkind;
Cost Belief;A belief about the cost of something.;subkind;
Value Ascription;The act of assigning or attributing value to something.;relator;
Goal Type;A category of goal.;type;
name;description;inferred_stereotype
Percentage;A numerical representation of a fraction out of one hundred, often used to express proportions.;datatype
Degrees_Celsius;A unit of measurement for temperature, also known as Celsius scale.;datatype
Satellite_Images;Digital images of Earth or other planets captured by satellites orbiting the planet.;kind
Milimeters;A unit of measurement for length, equal to one thousandth of a meter.;datatype
Accumulated_Precipitation;The total amount of precipitation (e.g., rain, snow) collected over a specific period.;quantity
Crop;A plant or plant product that is grown and harvested, typically for food or other commercial purposes.;kind
Leaf_Wetting_Duration;The length of time a leaf surface remains wet, which can be an important factor for disease development.;quantity
TIFF;Tagged Image File Format, a common file format for storing raster graphics images, often used for geospatial data.;kind
Climate_Station;A facility equipped with instruments for measuring and recording meteorological variables over time.;kind
Hours/day;A unit for measuring duration, typically used to express the amount of time per day.;datatype
Geolocation;The geographical location of an object or place, often defined using coordinates (latitude, longitude).;kind
Oher_Variables;This seems to be a typo and lacks context. It's unclear what specific variables are referred to.;
Maximum_Temperature;The highest temperature recorded over a specific period.;quantity
NDVI_Index;Normalized Difference Vegetation Index, a graphical indicator used to assess the health and density of vegetation.;quality
Digital_Images;Electronic representations of images, often captured using digital cameras or scanners.;kind
Air_Relative_Humidity;The amount of moisture present in the air, expressed as a percentage of the maximum amount the air can hold at a given temperature.;quantity
Minimum_Temperature;The lowest temperature recorded over a specific period.;quantity
name;description;inferred_stereotype
Hired Provider Commitment;An agreement or obligation undertaken by a hired provider to deliver a service or fulfill specific terms.;situation
Service Offering Description;A detailed account of a service being offered, outlining its features, benefits, and other relevant information.;kind
Target Customer;The intended or desired recipient of a service offering.;role
Service Offering Claim;An assertion or declaration made in relation to a service offering.;situation
Service Customer;The individual or organization that receives or utilizes a service.;role
Service Agreement;A formal or informal understanding between a service provider and customer, outlining the terms of service delivery.;kind
Service Agreement Description;A detailed account of a service agreement, explaining its terms, conditions, and other relevant details.;kind
Specialized Service Agreement;A type of service agreement tailored to a specific service or customer need.;subkind
Service Provider On Negotiation;The state or role of a service provider during a negotiation process.;phaseMixin
Claimed Hired Provider;A provider that has been identified or selected as the intended provider for a service.;role
Agent;An entity that acts on behalf of another entity.;role
Customer Action;An action taken by a customer in the context of a service interaction or agreement.;event
Service Offering Commitment;A pledge or obligation made by a service provider to deliver a service offering under specific terms.;situation
Service Provider;An individual or organization that provides a service.;role
Service Negotiation;The process of discussing and agreeing on the terms of a service agreement.;event
Service Delivery;The process of providing a service to a customer.;event
Hired Provider Action;An action taken by a hired provider in the context of fulfilling a service agreement.;event
Hired Service Provider;A service provider that has been formally engaged to deliver a service.;role
Committed Service Customer;A customer who has entered into a service agreement or made a commitment to utilize a service.;role
Service Customer Claim;An assertion or demand made by a service customer in relation to a service agreement or delivery.;situation
Target Customer Community;A group of target customers with shared characteristics or interests.;collective
Hired Provider-Customer Interaction;An instance of communication or exchange between a hired provider and a customer.;event
Hired Provider Claim;An assertion or demand made by a hired provider in relation to a service agreement or delivery.;situation
Service Offer;A proposal outlining the terms and conditions for providing a service.;kind
Service Customer Commitment;A pledge or obligation made by a service customer to utilize a service or adhere to agreement terms.;situation
Target Customer On Negotiation;The state or role of a target customer during a negotiation process.;phaseMixin
Service Offering;A service that is being offered to potential customers.;kind
name;description;inferred_stereotype
dcat:Dataset;A collection of data, published or curated by a single agent, and available for access or download in one or more formats.;kind
2ndOT;Possibly refers to a 'Second-Order Theory', but its relation to the other concepts is unclear without further context.;
ex:COVID_19_Collection_Descriptor;Likely represents a specific descriptor or schema for datasets related to COVID-19 collections.;roleMixin
dcat:Resource;An abstract class representing any information resource that can be identified and described.;category
:SourceDescriptor Type;Unclear without more context. Potentially a type related to describing the source of something (e.g., a dataset).;
dcat:Distribution;The act of making something available to a number of people or spreading or supplying something.;kind
dcat:Catalog;A curated collection of metadata about datasets.;kind
dcat:CatalogRecord;A record within a catalog, providing metadata about a specific dataset.;kind
:TargetDataset Type;Unclear without more context. May refer to the type of a dataset that is the target of some action or relation.;
1stOT;Possibly refers to a 'First-Order Theory,' but its connection to the other concepts needs clarification.;
:Attribution RoleValue;Likely represents a specific value for a role related to attribution (e.g., 'author', 'contributor').;role
_:Relation_isOwner;Seems to denote a relationship indicating ownership, but the blank prefix is non-standard.;relator
foaf:Agent;An entity (person, group, or software agent) that can perform actions or have responsibilities.;category
:DatasetDescriptorType;Unclear without context. Possibly a type for describing datasets.;
skos:ConceptScheme;A collection of concepts, often with a hierarchical or thematic organization.;collective
:CataloguedResource DescriptorType;Unclear without more information. Might be a type for describing resources within a catalog.;
ex:COVID19_Hospital1_Item_Descriptor;Probably a specific descriptor or schema for items (data points?) from a particular hospital's COVID-19 data.;roleMixin
Individual;A particular and unique entity.;kind
dcat:RelationShip;Likely a typo and should be 'dcat:Relationship'. Assuming it refers to connections between DCAT entities.;relator
:RelationRole Value;Unclear without more context. Could be a specific value for a role in a relationship.;
ISO-19115-1_Value;Probably a value from the ISO 19115-1 standard (Geographic information - Metadata).;mode
dcat:DataService;A service that provides access to data, often through an API.;kind
:RelationRole;Unclear without context. May define a specific role within a relationship.;
:AttributionRole;Likely a general type or category for roles related to attribution.;category
:CataloguedData DescriptorType;Unclear without more context. Might be a type for describing data within a catalog.;
IANA_relator_Value;A value from the IANA relator term registry, indicating the nature of a relationship (e.g., 'author', 'publisher').;mode
dcat:Role;A specific function or purpose that an agent can have in relation to other entities.;role
skos:Concept;A unit of thought or meaning, often representing a category or idea.;kind
name;description;inferred_stereotype
Registry-based Credit/Debt;A system of tracking credit and debt relationships using a centralized registry.;kind
Monetary Authority;An entity responsible for controlling the supply of money and credit in an economy.;role
Not Valid Monetary Object;An object that does not meet the criteria to be considered valid money within a specific system.;roleMixin
Virtual Currency Scheme Description;A formal specification of how a virtual currency system operates, including its rules and mechanisms.;kind
Virtual Currency System;A system for issuing and managing digital tokens that function as a medium of exchange within a specific network or platform.;kind
Agent;An entity capable of acting within the system, such as a person or institution.;category
Object-based Credit/Debt;A system where credit and debt relationships are represented by tangible or intangible objects.;kind
Currency;A generally accepted medium of exchange for goods and services within an economy.;subkind
Monetary Authority Credit/Debt Relation;The relationship between a monetary authority and the issuance or management of credit and debt.;relator
Normative Description;A description that prescribes how something should be or ought to be, establishing rules or standards.;kind
Control;The power or authority to influence or direct something.;roleMixin
Virtual Currency;A digital representation of value, often issued and controlled by a private entity, that functions as a medium of exchange within a specific network or platform.;subkind
FI Monetary Credit;Credit issued by a financial institution, typically in the form of loans or credit lines.;subkind
Currency Quality Space;A conceptual space defined by various qualities or characteristics of a currency, such as its stability, acceptability, and divisibility.;kind
Exchange Power;The ability of a currency or token to be readily exchanged for goods, services, or other currencies.;quality
Virtual Currency Token;A digital unit of a specific virtual currency, representing a certain value within that system.;subkind
Object Type;A classification or category of objects based on shared characteristics.;category
Virtual Currency Quality Space;A conceptual space defined by qualities or characteristics specific to virtual currencies, such as their security, decentralization, and anonymity.;kind
Monetary Debt;An obligation to repay a certain amount of money, typically with interest.;subkind
VC Control;Mechanisms or processes used to regulate or manage a virtual currency system.;roleMixin
Virtual Currency Quality Structure;The specific combination and organization of qualities that define a particular virtual currency.;kind
Financial Institution Credit/Debt Relation;The relationship between a financial institution and the credit and debt it issues or manages.;relator
Closed VC Token;A virtual currency token that operates within a closed ecosystem or platform, with limited or no external exchange possibilities.;subkind
Valid Monetary Object;An object that fulfills the necessary requirements to be considered valid money within a given system.;roleMixin
Price;The monetary value assigned to a good, service, or asset in an exchange.;quality
Object;A tangible or intangible entity within the system.;category
Unidirectional Flow VC Token;A virtual currency token designed to flow in a single direction, potentially from one user to another without the possibility of reverse transactions.;subkind
FI Monetary Debt;Debt owed to a financial institution, such as loans or credit card balances.;subkind
Currency Quality Space Structure;The specific organization and relationships between different qualities that define a currency quality space.;kind
Bidirectional VC Control;Control mechanisms that allow for two-way interactions or adjustments within a virtual currency system.;subkind
Pricing;The process of determining the price of a good, service, or asset.;kind
Physical Monetary Object;A tangible object used as a medium of exchange, such as coins or banknotes.;subkind
Financial Institution;An organization that provides financial services, such as banks, credit unions, and investment firms.;subkind
Money Status Function Description;A description of the functions and characteristics that determine whether something qualifies as money within a specific system.;kind
Institution-based Trust;Trust placed in an institution based on its reputation, track record, or regulatory oversight.;kind
Social Object;An object that is created, shared, or used within a social context.;roleMixin
Monetary Object Type;A category or classification of objects that can function as money.;category
Purchasable VC Token;A virtual currency token that can be purchased using other currencies or payment methods.;subkind
Monetary System;A system for issuing and managing money within an economy.;kind
Monetary Object;An object that serves as a medium of exchange within a monetary system.;roleMixin
Bidirectional Flow VC Token;A virtual currency token designed to flow in both directions, enabling both sending and receiving transactions.;subkind
Purchasing Power;The ability of a currency or token to purchase goods and services.;quality
Virtual Currency Token Type;A category or classification of virtual currency tokens based on their features and functionality.;category
Exchange Power in Currency;The exchange power of a currency, representing its ability to be readily exchanged for other currencies.;quality
Monetary Credit;A contractual agreement in which a borrower receives something of value now and agrees to repay the lender at a later date, generally with interest.;subkind
Digital Monetary Object;A digital representation of value that functions as money, such as cryptocurrency or central bank digital currency (CBDC).;subkind
Exchange Power in VC;The exchange power of a virtual currency, indicating its ability to be traded for other currencies or assets.;quality
Aggregated Exchange Power;The combined exchange power of multiple currencies or tokens when considered together.;quality
name;description;inferred_stereotype
Organization;A group of people with a common purpose and defined structure.;kind
Archive;An accumulation of historical records or the physical place they are located.;kind
Traditional;Relating to or adhering to established or customary practices.;mode
Operator;A person or thing that operates or controls something.;role
Document Operated;A document that has been manipulated or processed in some way.;phase
Photography;The art or practice of taking and processing photographs.;kind
Funds;A sum of money saved or made available for a particular purpose.;quantity
Collection;A group of accumulated things or the act of accumulating them.;kind
Operation;An activity that is part of a job, role, or process.;event
ArchiveManaged;An archive that is being managed or overseen.;phase
Theory of the Tree Ages;"Unsure of the specific theory; further research needed to define and determine stereotype.";
Archivist;A person whose job it is to maintain, preserve, and catalog the documents or pieces in an archive.;role
Management;The process of dealing with or controlling things or people.;kind
Digital;Relating to or using signals or information represented by discrete values (0s and 1s).;mode
Principle of Provenance;The fundamental principle that records should be kept in their original order.;kind
Individual;A single human being as distinct from a group.;kind
Document;A piece of written, printed, or electronic matter that provides information or evidence.;kind
Principle of Respect for Original Order;The fundamental principle that the original order of records should be preserved.;kind
name;description;inferred_stereotype
Interval;A continuous period of time, possibly with a defined start and end.;subkind
ProductModel;A representation or prototype of a product.;kind
RealisationPhase;A stage in a process where something is brought into concrete existence.;subkind
(G) Daken;Possibly refers to 'roofs' in Dutch. Needs context to confirm.;
Property;An attribute or characteristic of an entity.;quality
WebAPI;An application programming interface that uses HTTP to access data and services.;kind
PropertyState;The condition or status of a property.;situation
UpcommingProject;A project that is planned for the future.;phase
person;A human being.;kind
TechnicalDesign;A detailed plan for the construction or creation of something.;kind
Property;An attribute or characteristic of an entity.;quality
organisation;A group of people with a particular purpose, such as a business or government department.;kind
FinalDesign;The final version of a design.;subkind
Unit;A single, complete, and independent entity.;kind
(W) W-Installaties;Possibly refers to 'W-installations' in Dutch. Needs context to confirm.;
AssemblySchedule;A plan for when and how something will be assembled.;kind
internalProducts;Products that are used within an organization.;role
postalAdress;The address where an entity receives mail.;quality
describedAttributeInSecondColumn;Unclear without context. May refer to data organization.;
ProcurementSchedule;A plan for the acquisition of goods and services.;kind
DigitalDocumentPermission;The authorization to access or modify a digital document.;kind
externalProducts;Products that are sold to customers outside of an organization.;role
QuantitativeValue;A value that can be measured numerically.;quality
ProjectDevelopment;The process of planning and executing a project.;kind
(E) Wanden;Possibly refers to 'walls' in Dutch. Needs context to confirm.;
describedAttributeInFirstColumn;Unclear without context. May refer to data organization.;
Agent;An entity that can act or take actions.;role
PremoduDevelopment;The development of prefabricated modules.;subkind
Entry2D;Unclear without context. May refer to a two-dimensional data entry point.;
element;A fundamental part or component of something.;kind
PreliminaryDesign;An early version of a design.;subkind
ReferencedContent;Content that is referred to or linked from other content.;kind
Building;A structure with a roof and walls.;kind
OutdatedPropertyState;A property state that is no longer valid.;subkind
Component;A part of a larger whole.;kind
ProductDevelopment;The process of designing, creating, and launching new products.;kind
CurrentPropertyState;The present condition or status of a property.;subkind
ClassifiedObject;An object that has been categorized.;role
(Z) Fundering;Possibly refers to 'foundation' in Dutch. Needs context to confirm.;
WIP project;A project that is currently in progress.;phase
(L) LosLeveren;Possibly refers to 'separate delivery' in Dutch. Needs context to confirm.;
RangedAttribute;An attribute that can have a value within a specific range.;quality
Geometry;The study of shapes, sizes, relative positions of figures, and the properties of space.;kind
creativeWork;A product of creative effort.;kind
drawing;A picture or diagram made with a pencil, pen, or crayon rather than paint.;kind
ConstructionSchedule;A plan for when and how a construction project will be carried out.;kind
Property;An attribute or characteristic of an entity.;quality
(Y) Kozijnen;Possibly refers to 'window frames' in Dutch. Needs context to confirm.;
Finished project;A project that has been completed.;phase
describesAttribute;Indicates a relationship where something describes an attribute.;relator
GeometryState;The condition or status of a geometry.;situation
ManufacturingSchedule;A plan for when and how a product will be manufactured.;kind
Place;A particular position or point in space.;kind
Complementing;Adding to something in a way that improves or enhances it.;relator
ExploreOptions;The process of considering different possibilities or alternatives.;kind
Current Geometry State;The present condition or status of a geometry.;subkind
